frame,gt_id,gt_cls,det_cls,det_conf,iou,gt_cx,gt_cy,det_cx,det_cy
2411,206,0,0,0.8371447324752808,0.5463303327560425,501.2658227848101,437.4858902001026,496.1937255859375,429.7208251953125
2411,211,1,1,0.8716971278190613,0.7579681873321533,356.17721518987344,332.20112878399175,355.5481262207031,333.16973876953125
2411,212,0,0,0.7982903122901917,0.5530209541320801,279.873417721519,174.8281169830682,279.0211486816406,186.1470947265625
2411,213,1,1,0.8708565831184387,0.6665781736373901,535.5189873417721,487.0805541303232,535.119384765625,493.06109619140625
2411,255,0,0,0.7913265228271484,0.6804725527763367,584.5316455696202,419.75371985633655,587.5567626953125,416.3340759277344
2411,259,1,1,0.8346949815750122,0.7487255930900574,353.9493670886076,253.51462288353002,351.5860595703125,251.1475830078125
2412,179,0,0,0.835204005241394,0.6008837819099426,171.2658227848101,996.6033863519752,176.05271911621094,991.947021484375
2412,181,1,1,0.8552842140197754,0.6071078777313232,490.4050632911392,598.1836839404823,491.74334716796875,594.30029296875
2412,203,1,1,0.8205052018165588,0.6058962941169739,419.3924050632911,638.6351975371986,419.5986328125,634.8079833984375
2412,204,1,1,0.837264895439148,0.5937599539756775,87.72151898734177,598.1836839404823,86.24651336669922,597.5864868164062
2412,206,0,0,0.8465568423271179,0.5636346340179443,501.2658227848101,437.4858902001026,496.525390625,429.91595458984375
2412,211,1,1,0.8565484285354614,0.7369704842567444,355.0632911392405,334.4176500769625,355.41815185546875,335.093017578125
2412,212,0,0,0.7849847674369812,0.554591178894043,280.9873417721519,174.8281169830682,279.60626220703125,186.3427734375
2412,213,1,1,0.8525800108909607,0.7416950464248657,538.8607594936709,489.2970754232939,537.6688232421875,491.9736328125
2412,255,0,0,0.7680848240852356,0.6850543022155762,583.4177215189873,419.75371985633655,586.5737915039062,415.6587829589844
2412,259,1,1,0.8336330652236938,0.7411059141159058,355.0632911392405,255.73114417650078,352.0836181640625,252.42520141601562
2413,179,0,0,0.8420515060424805,0.5812411308288574,171.2658227848101,996.6033863519752,176.55699157714844,992.374267578125
2413,181,1,1,0.824976921081543,0.6471282243728638,493.746835443038,598.1836839404823,495.3941650390625,593.7180786132812
2413,203,1,1,0.8257610201835632,0.5946402549743652,420.50632911392404,636.4186762442278,419.7232666015625,631.5607299804688
2413,204,1,1,0.8553627133369446,0.63997882604599,89.9493670886076,598.1836839404823,90.63501739501953,597.598876953125
2413,206,0,0,0.8443906903266907,0.5708476901054382,501.2658227848101,437.4858902001026,496.5683288574219,430.36407470703125
2413,211,1,1,0.8526989817619324,0.7087373733520508,355.0632911392405,336.63417136993326,354.55670166015625,337.36383056640625
2413,212,0,0,0.7791372537612915,0.550491452217102,282.1012658227848,172.61159569009746,279.8355407714844,184.9860076904297
2413,213,1,1,0.8536834716796875,0.6851670145988464,541.0886075949367,489.2970754232939,540.0494384765625,493.66693115234375
2413,255,0,0,0.7316896915435791,0.7025249600410461,583.4177215189873,419.75371985633655,585.7174072265625,414.70379638671875
2413,259,1,1,0.8236027359962463,0.7472620606422424,355.0632911392405,257.94766546947153,351.8280944824219,255.34683227539062
2414,179,0,0,0.8542197346687317,0.5487220883369446,171.2658227848101,998.8199076449459,176.86935424804688,993.953125
2414,181,1,1,0.858410120010376,0.64223313331604,497.08860759493666,598.1836839404823,498.9111328125,594.421142578125
2414,203,1,1,0.8253611922264099,0.6196548342704773,420.50632911392404,631.9856336582862,420.57305908203125,629.7145385742188
2414,204,1,1,0.8560259342193604,0.6187780499458313,93.29113924050633,598.1836839404823,91.76495361328125,597.4671630859375
2414,206,0,0,0.8401035070419312,0.5794089436531067,501.2658227848101,437.4858902001026,496.653076171875,430.8981018066406
2414,211,1,1,0.8654272556304932,0.7092210054397583,355.0632911392405,336.63417136993326,354.2534484863281,338.7386474609375
2414,212,0,0,0.7570600509643555,0.5682878494262695,282.1012658227848,172.61159569009746,280.74859619140625,183.8593292236328
2414,213,1,1,0.8833299279212952,0.7207679748535156,543.0379746835442,489.2970754232939,542.8858642578125,492.97430419921875
2414,255,0,0,0.6555653810501099,0.7119282484054565,582.3037974683543,419.75371985633655,584.5504150390625,415.02618408203125
2414,259,1,1,0.8248054385185242,0.7365983724594116,355.0632911392405,260.1641867624423,351.73876953125,258.0199279785156
2415,179,0,0,0.83112633228302,0.597971498966217,172.37974683544303,998.8199076449459,176.89654541015625,997.0946044921875
2415,181,1,1,0.8300058245658875,0.6269718408584595,501.5443037974683,598.1836839404823,502.6959533691406,595.158447265625
2415,203,1,1,0.8197876811027527,0.6393031477928162,421.62025316455697,629.7691123653156,420.64776611328125,628.3823852539062
2415,204,1,1,0.8427361845970154,0.5775634050369263,96.63291139240505,598.1836839404823,94.599853515625,597.9893798828125
2415,206,0,0,0.8285356163978577,0.5491076111793518,501.2658227848101,437.4858902001026,496.39764404296875,432.30938720703125
2415,211,1,1,0.8665980696678162,0.6970160603523254,355.0632911392405,338.850692662904,354.008544921875,339.7475280761719
2415,212,0,0,0.7608150839805603,0.5831066370010376,282.9367088607595,172.61159569009746,281.28741455078125,181.85247802734375
2415,213,1,1,0.8718598484992981,0.7494396567344666,545.2658227848101,489.2970754232939,545.3877563476562,493.04803466796875
2415,255,0,0,0.7217064499855042,0.7001848816871643,581.1898734177215,419.75371985633655,583.52490234375,415.12353515625
2415,259,1,1,0.833644688129425,0.7677717804908752,355.0632911392405,260.1641867624423,352.300048828125,259.37921142578125
2416,179,0,0,0.8400270938873291,0.5614277124404907,172.37974683544303,1001.0364289379168,177.80911254882812,997.4830322265625
2416,181,1,1,0.8642971515655518,0.6332787871360779,504.88607594936707,598.1836839404823,507.0353088378906,594.7012939453125
2416,203,1,1,0.8296065926551819,0.6307913064956665,421.62025316455697,627.2755259107234,421.58294677734375,625.449462890625
2416,204,1,1,0.8507893681526184,0.5990949273109436,99.97468354430379,598.1836839404823,98.35359191894531,598.485595703125
2416,206,0,0,0.8348951935768127,0.5581496953964233,501.2658227848101,437.4858902001026,496.695556640625,433.349609375
2416,211,1,1,0.8600031137466431,0.6966790556907654,355.0632911392405,341.06721395587476,353.75213623046875,340.5847473144531
2416,212,0,0,0.7435242533683777,0.5715144276618958,284.05063291139237,170.3950743971267,281.85357666015625,178.8255615234375
2416,213,1,1,0.8381956815719604,0.7324380874633789,548.6075949367089,491.5135967162647,548.1782836914062,493.4193115234375
2416,255,0,0,0.6529457569122314,0.6912349462509155,580.0759493670886,419.75371985633655,582.6492919921875,414.855712890625
2416,259,1,1,0.8303647041320801,0.6833630204200745,356.17721518987344,262.38070805541304,352.0473937988281,261.01129150390625
2417,179,0,0,0.8444109559059143,0.5446345210075378,172.37974683544303,1001.0364289379168,178.0432586669922,998.8137817382812
2417,181,1,1,0.8446155190467834,0.622081458568573,507.6708860759493,598.1836839404823,511.2333984375,595.2164306640625
2417,203,1,1,0.8121981024742126,0.6218318343162537,422.4556962025316,622.8424833247818,421.7008056640625,623.6656494140625
2417,204,1,1,0.8400256633758545,0.5834197402000427,102.20253164556962,598.1836839404823,101.23216247558594,598.09326171875
2417,206,0,0,0.8235657215118408,0.5593752861022949,501.2658227848101,439.7024114930733,496.89892578125,432.9716796875
2417,211,1,1,0.8659323453903198,0.7160513997077942,353.9493670886076,343.2837352488455,353.21820068359375,342.17236328125
2417,212,0,0,0.7342791557312012,0.5867947936058044,284.05063291139237,170.3950743971267,282.3304443359375,178.25201416015625
2417,213,1,1,0.857960045337677,0.751960277557373,550.8354430379746,491.5135967162647,550.3165283203125,493.51751708984375
2417,255,0,0,0.6453222036361694,0.7344213724136353,580.0759493670886,419.75371985633655,581.739013671875,415.00872802734375
2417,259,1,1,0.8331178426742554,0.704479992389679,356.17721518987344,264.5972293483838,352.5954895019531,262.12432861328125
2418,179,0,0,0.8470432162284851,0.5310448408126831,172.37974683544303,1003.5300153925089,178.41024780273438,999.6292724609375
2418,181,1,1,0.8363433480262756,0.6181424856185913,512.126582278481,598.1836839404823,515.0701293945312,595.3687744140625
2418,203,1,1,0.8114272356033325,0.6487466096878052,422.4556962025316,620.6259620318111,422.2466735839844,620.5077514648438
2418,204,1,1,0.8313639760017395,0.5609729886054993,105.54430379746836,598.1836839404823,103.95474243164062,597.926513671875
2418,206,0,0,0.8427607417106628,0.5822475552558899,501.2658227848101,439.7024114930733,497.2318420410156,433.785400390625
2418,211,1,1,0.8653668165206909,0.7428761124610901,353.9493670886076,343.2837352488455,353.2041015625,343.95465087890625
2418,212,0,0,0.7244718670845032,0.5918020606040955,285.1645569620253,168.17855310415595,283.083740234375,174.16954040527344
2418,213,1,1,0.8551768064498901,0.7348579168319702,553.0632911392404,491.5135967162647,552.9760131835938,494.62750244140625
2418,255,0,0,0.5286597013473511,0.7164608836174011,578.9620253164557,419.75371985633655,580.787109375,414.607177734375
2418,259,1,1,0.83648282289505,0.7265042662620544,356.17721518987344,266.81375064135455,352.69873046875,263.96649169921875
2419,179,0,0,0.8498409390449524,0.5821341276168823,173.49367088607596,1003.5300153925089,177.68963623046875,1000.3193359375
2419,181,1,1,0.8419192433357239,0.6259573101997375,515.4683544303797,598.1836839404823,518.6842041015625,594.9987182617188
2419,203,1,1,0.8205116987228394,0.6346906423568726,423.56962025316454,618.132375577219,422.5491943359375,617.468994140625
2419,204,1,1,0.8414950370788574,0.6218134164810181,108.88607594936708,598.1836839404823,108.60795593261719,597.7219848632812
2419,206,0,0,0.8377396464347839,0.5903924703598022,501.2658227848101,439.7024114930733,497.6468811035156,434.5433349609375
2419,211,1,1,0.8673479557037354,0.773874044418335,353.9493670886076,345.50025654181627,353.2708435058594,346.055908203125
2419,212,0,0,0.7387192845344543,0.5906329154968262,286.27848101265823,168.17855310415595,283.3376159667969,173.6555633544922
2419,213,1,1,0.8230487108230591,0.7322675585746765,555.2911392405063,491.5135967162647,555.0392456054688,495.6256103515625
2419,255,0,0,0.6105818748474121,0.6884132027626038,577.8481012658227,419.75371985633655,580.0634765625,414.8094177246094
2419,259,1,1,0.8307739496231079,0.7104207277297974,356.17721518987344,269.0302719343253,352.44024658203125,265.7205810546875
2420,179,0,0,0.8573513031005859,0.5620036125183105,173.49367088607596,1005.7465366854797,178.23016357421875,1001.035400390625
2420,181,1,1,0.8182457685470581,0.6233115792274475,519.9240506329114,600.400205233453,522.8385009765625,595.3304443359375
2420,203,1,1,0.8130192160606384,0.6382099986076355,423.56962025316454,613.6993329912775,422.6646423339844,615.213623046875
2420,204,1,1,0.8428701758384705,0.575227677822113,111.67088607594935,598.1836839404823,110.85074615478516,597.6029663085938
2420,206,0,0,0.8354344964027405,0.5870410799980164,501.2658227848101,439.7024114930733,497.8597412109375,434.865478515625
2420,208,1,1,0.7124456167221069,0.5173720121383667,287.9493670886076,607.0497691123653,285.71844482421875,593.1945190429688
2420,211,1,1,0.8676455616950989,0.7589386701583862,353.9493670886076,347.716777834787,352.769775390625,347.8419189453125
2420,212,0,0,0.7200376987457275,0.5873447060585022,287.3924050632911,168.17855310415595,284.8236083984375,172.83071899414062
2420,213,1,1,0.7478466033935547,0.6734544038772583,558.3544303797469,493.7301180092354,557.299560546875,496.27569580078125
2420,255,0,0,0.704372227191925,0.683948814868927,576.7341772151899,419.75371985633655,579.0914916992188,414.5001220703125
2420,259,1,1,0.8189061880111694,0.6510031819343567,357.2911392405063,271.52385838891735,352.01190185546875,268.84539794921875
2421,179,0,0,0.8667634129524231,0.5315519571304321,173.49367088607596,1005.7465366854797,178.28167724609375,1001.6004638671875
2421,181,1,1,0.8437405824661255,0.6490038633346558,523.2658227848101,598.1836839404823,525.9954223632812,595.060546875
2421,203,1,1,0.8145794868469238,0.6201941967010498,424.6835443037975,611.4828116983067,424.3717346191406,612.23876953125
2421,204,1,1,0.8342626094818115,0.5734876990318298,115.01265822784809,600.400205233453,113.84574127197266,597.9501953125
2421,206,0,0,0.8517378568649292,0.6012236475944519,501.2658227848101,439.7024114930733,498.064697265625,435.5716552734375
2421,211,1,1,0.8490539193153381,0.7829166054725647,353.9493670886076,349.9332991277578,352.5513610839844,349.09765625
2421,212,0,0,0.7491347789764404,0.5520975589752197,287.3924050632911,165.9620318111852,285.5953674316406,172.29910278320312
2421,213,1,1,0.839541494846344,0.6926570534706116,560.5822784810126,493.7301180092354,559.6551513671875,496.60650634765625
2421,255,0,0,0.7433531284332275,0.7335909008979797,576.7341772151899,419.75371985633655,578.1591796875,414.7469482421875
2421,259,1,1,0.8427828550338745,0.6225677728652954,357.2911392405063,273.7403796818881,351.98443603515625,271.8355407714844
2422,179,0,0,0.8629776835441589,0.5379298329353333,173.49367088607596,1007.9630579784505,178.1314697265625,1003.1184692382812
2422,181,1,1,0.7733699679374695,0.6525605916976929,527.7215189873417,598.1836839404823,529.6267700195312,595.1004028320312
2422,203,1,1,0.8009902834892273,0.5692344307899475,424.6835443037975,607.0497691123653,425.18896484375,608.6988525390625
2422,204,1,1,0.8420126438140869,0.5923729538917542,117.24050632911391,600.400205233453,117.14968872070312,598.30419921875
2422,206,0,0,0.8561277985572815,0.5895264744758606,501.2658227848101,439.7024114930733,498.0999755859375,435.91790771484375
2422,211,1,1,0.8314298391342163,0.7637713551521301,352.83544303797464,349.9332991277578,352.3660888671875,350.4317321777344
2422,212,0,0,0.7761783003807068,0.5763533711433411,287.3924050632911,165.9620318111852,286.68310546875,172.20236206054688
2422,213,1,1,0.8305609822273254,0.6883809566497803,562.8101265822784,493.7301180092354,562.41552734375,497.0001220703125
2422,255,0,0,0.761887788772583,0.6990736722946167,575.620253164557,417.5371985633658,577.8735961914062,414.54669189453125
2422,259,1,1,0.8491911888122559,0.631327211856842,357.2911392405063,273.7403796818881,352.11932373046875,273.9510803222656
2423,179,0,0,0.850777804851532,0.5642441511154175,174.60759493670884,1007.9630579784505,178.3623809814453,1004.4265747070312
2423,181,1,1,0.8487718105316162,0.6632770895957947,531.0632911392405,598.1836839404823,533.8226318359375,595.2470703125
2423,203,1,1,0.7956817150115967,0.5807629227638245,425.79746835443035,604.8332478193945,426.6136779785156,605.79736328125
2423,204,1,1,0.8407149910926819,0.5493362545967102,120.58227848101265,600.400205233453,120.18024444580078,598.113525390625
2423,206,0,0,0.856003999710083,0.5983259677886963,501.2658227848101,439.7024114930733,498.22723388671875,436.522705078125
2423,211,1,1,0.834854006767273,0.7869541049003601,352.83544303797464,352.14982042072853,352.3607482910156,353.0805969238281
2423,212,0,0,0.7652350664138794,0.555421769618988,287.3924050632911,163.46844535659312,286.384033203125,171.7576904296875
2423,213,1,1,0.8319756388664246,0.6771389842033386,565.0379746835442,493.7301180092354,566.159423828125,498.2375793457031
2423,255,0,0,0.7304962277412415,0.657261312007904,574.506329113924,417.5371985633658,577.443359375,414.5548095703125
2423,259,1,1,0.8540671467781067,0.5847070813179016,358.4050632911392,275.95690097485885,352.3340148925781,275.4409484863281
2424,179,0,0,0.834538459777832,0.5630749464035034,174.60759493670884,1010.1795792714211,179.01573181152344,1005.609130859375
2424,181,1,1,0.8457222580909729,0.6558797359466553,535.5189873417721,598.1836839404823,536.7136840820312,594.9254150390625
2424,203,1,1,0.8205258846282959,0.6018032431602478,425.79746835443035,602.6167265264237,426.330078125,603.14697265625
2424,204,1,1,0.8396145105361938,0.550209105014801,123.92405063291139,600.400205233453,123.5792236328125,598.3721313476562
2424,206,0,0,0.8605074882507324,0.635621190071106,501.2658227848101,441.9189327860441,499.31097412109375,436.9649963378906
2424,211,1,1,0.826806366443634,0.8411695957183838,352.83544303797464,354.3663417136993,352.53936767578125,355.396728515625
2424,212,0,0,0.7528316378593445,0.5658751726150513,288.50632911392404,163.46844535659312,286.36676025390625,171.10906982421875
2424,213,1,1,0.8330284357070923,0.6893232464790344,568.379746835443,495.9466393022062,568.2657470703125,498.8123779296875
2424,255,0,0,0.6981166005134583,0.6747031211853027,573.3924050632911,417.5371985633658,576.2701416015625,414.6023864746094
2424,259,1,1,0.8348501920700073,0.589110255241394,358.4050632911392,278.1734222678296,352.1307373046875,277.56817626953125
2425,179,0,0,0.8428200483322144,0.5445845723152161,174.60759493670884,1010.1795792714211,179.590087890625,1005.3973388671875
2425,181,1,1,0.8164905905723572,0.6823282837867737,539.9746835443037,598.1836839404823,541.1455688476562,595.824951171875
2425,203,1,1,0.8336236476898193,0.5735485553741455,426.9113924050633,598.1836839404823,426.796875,600.9483642578125
2425,204,1,1,0.8453516364097595,0.5905635356903076,127.26582278481011,600.400205233453,126.62922668457031,597.779052734375
2425,206,0,0,0.8620220422744751,0.6104776859283447,501.2658227848101,441.9189327860441,498.99578857421875,437.8503112792969
2425,211,1,1,0.8253136873245239,0.8310628533363342,352.83544303797464,356.58286300667004,351.2273864746094,356.1100158691406
2425,212,0,0,0.7138302326202393,0.5737063884735107,288.50632911392404,163.46844535659312,286.183349609375,168.93240356445312
2425,213,1,1,0.8555000424385071,0.6986091136932373,570.6075949367089,495.9466393022062,570.364501953125,500.50701904296875
2425,255,0,0,0.6914843916893005,0.7264576554298401,573.3924050632911,417.5371985633658,575.2919921875,414.53900146484375
2425,259,1,1,0.8433394432067871,0.5865426063537598,358.4050632911392,280.38994356080036,352.1292724609375,278.79693603515625
2426,179,0,0,0.8489959239959717,0.5569321513175964,174.60759493670884,1012.3961005643919,179.86805725097656,1006.2159423828125
2426,181,1,1,0.847463071346283,0.6900559067726135,543.3164556962025,598.1836839404823,544.1245727539062,595.77880859375
2426,203,1,1,0.8364127278327942,0.5996557474136353,428.02531645569616,595.9671626475115,427.11676025390625,598.20703125
2426,204,1,1,0.8532199859619141,0.5298036932945251,130.60759493670884,600.400205233453,129.40255737304688,597.7891235351562
2426,206,0,0,0.857866644859314,0.6098623871803284,501.2658227848101,441.9189327860441,499.05621337890625,438.50506591796875
2426,211,1,1,0.8357605338096619,0.7941864728927612,351.7215189873417,356.58286300667004,350.30303955078125,357.6251220703125
2426,212,0,0,0.6702821850776672,0.5705388784408569,288.50632911392404,161.25192406362237,286.8785705566406,166.041259765625
2426,213,1,1,0.8756306171417236,0.6894493103027344,572.8354430379746,495.9466393022062,573.2108764648438,501.3597106933594
2426,255,0,0,0.5954891443252563,0.7250311970710754,572.2784810126582,417.5371985633658,574.164306640625,414.7297668457031
2426,259,1,1,0.8462067246437073,0.5994478464126587,358.4050632911392,282.6064648537711,352.572265625,280.34161376953125
2427,179,0,0,0.8410077095031738,0.5484102964401245,174.60759493670884,1012.3961005643919,180.29354858398438,1006.5357666015625
2427,181,1,1,0.8418550491333008,0.6911777853965759,547.7721518987341,598.1836839404823,548.0355224609375,595.6949462890625
2427,203,1,1,0.8184605240821838,0.6033162474632263,428.02531645569616,593.7506413545407,427.01995849609375,595.2630615234375
2427,204,1,1,0.8379606008529663,0.5677745938301086,133.94936708860757,600.400205233453,132.4385223388672,597.9132080078125
2427,206,0,0,0.8500664830207825,0.617107093334198,501.2658227848101,441.9189327860441,499.2464904785156,439.0159912109375
2427,208,1,1,0.6563863158226013,0.5014714002609253,306.60759493670884,607.0497691123653,302.77862548828125,594.1414794921875
2427,211,1,1,0.8322680592536926,0.8359014987945557,351.7215189873417,359.07644946126214,350.7935791015625,359.5644226074219
2427,212,0,0,0.6727063655853271,0.5870201587677002,288.50632911392404,161.25192406362237,287.90826416015625,166.19293212890625
2427,213,1,1,0.8303645849227905,0.6677146553993225,576.1772151898733,495.9466393022062,575.928955078125,501.66070556640625
2427,255,0,0,0.5816518664360046,0.713919997215271,571.1645569620252,417.5371985633658,573.129150390625,414.71844482421875
2427,259,1,1,0.8656587600708008,0.5769147276878357,359.5189873417721,284.82298614674187,352.9961853027344,282.2672119140625
2428,179,0,0,0.8405291438102722,0.56892329454422,175.72151898734177,1014.6126218573627,180.23684692382812,1006.7858276367188
2428,181,1,1,0.832554042339325,0.643302321434021,550.5569620253165,598.1836839404823,552.826416015625,594.7662353515625
2428,203,1,1,0.8129416108131409,0.556289553642273,429.1392405063291,589.3175987685993,427.93072509765625,593.9110717773438
2428,204,1,1,0.8365906476974487,0.5736172199249268,137.2911392405063,600.400205233453,135.18618774414062,598.0397338867188
2428,206,0,0,0.8149728178977966,0.5867347121238708,501.2658227848101,441.9189327860441,498.83843994140625,439.82464599609375
2428,211,1,1,0.8411392569541931,0.8701828718185425,351.7215189873417,361.2929707542329,351.0325927734375,361.02239990234375
2428,212,0,0,0.6645717620849609,0.5734121799468994,289.62025316455697,159.03540277065161,288.1434326171875,164.70870971679688
2428,213,1,1,0.8478400111198425,0.6759902834892273,578.4050632911392,495.9466393022062,578.5830078125,502.2181701660156
2428,255,0,0,0.508991539478302,0.6702702641487122,570.0506329113923,417.5371985633658,573.1704711914062,414.04168701171875
2428,259,1,1,0.8563210368156433,0.5989933013916016,359.5189873417721,284.82298614674187,353.4852294921875,283.4222412109375
2429,179,0,0,0.8498126864433289,0.5609397888183594,175.72151898734177,1014.6126218573627,181.20742797851562,1007.3167724609375
2429,181,1,1,0.8420705199241638,0.6807143688201904,555.0126582278481,598.1836839404823,556.2804565429688,595.0830688476562
2429,203,1,1,0.8078134655952454,0.571259617805481,429.1392405063291,587.1010774756285,428.74676513671875,590.12109375
2429,204,1,1,0.8419603705406189,0.5708425641059875,140.63291139240505,600.400205233453,139.1457977294922,597.6338500976562
2429,206,0,0,0.7645323276519775,0.5906996726989746,501.2658227848101,441.9189327860441,499.42791748046875,440.3916320800781
2429,208,1,1,0.690491259098053,0.5168038010597229,312.1772151898734,607.0497691123653,309.22412109375,594.0694580078125
2429,211,1,1,0.8516084551811218,0.8637319207191467,351.7215189873417,363.50949204720365,350.85626220703125,362.8634033203125
2429,212,0,0,0.6883648633956909,0.5706260204315186,289.62025316455697,159.03540277065161,288.7568359375,163.90017700195312
2429,213,1,1,0.8453148603439331,0.6573801636695862,581.746835443038,498.1631605951769,581.25244140625,501.92462158203125
2429,255,0,0,0.639291524887085,0.6864018440246582,570.0506329113923,417.5371985633658,572.7630615234375,413.7247314453125
2429,259,1,1,0.8614582419395447,0.5961829423904419,359.5189873417721,287.0395074397126,353.1827392578125,285.62188720703125
2430,179,0,0,0.8498978018760681,0.5662419199943542,175.72151898734177,1016.8291431503335,181.28567504882812,1008.609375
2430,181,1,1,0.846651017665863,0.6882927417755127,559.4683544303797,598.1836839404823,560.9751586914062,595.10888671875
2430,203,1,1,0.8003377318382263,0.5760828256607056,430.253164556962,584.6074910210364,429.1126403808594,587.6388549804688
2430,204,1,1,0.8440775275230408,0.5755529403686523,143.9746835443038,600.400205233453,142.5496826171875,597.941162109375
2430,206,0,0,0.7113828659057617,0.610931932926178,501.2658227848101,444.4125192406362,499.48895263671875,440.8025817871094
2430,211,1,1,0.8429824709892273,0.8773269653320312,350.6075949367089,363.50949204720365,350.201171875,363.421630859375
2430,213,1,1,0.8611488938331604,0.6684929728507996,583.9746835443038,498.1631605951769,583.4678955078125,502.48309326171875
2430,255,0,0,0.6303164958953857,0.667259693145752,568.9367088607595,417.5371985633658,572.203125,413.9549255371094
2430,259,1,1,0.8613495230674744,0.6177444458007812,359.5189873417721,289.2560287326834,353.476806640625,285.7984924316406
2431,179,0,0,0.8484322428703308,0.555685818195343,175.72151898734177,1016.8291431503335,181.62266540527344,1010.0157470703125
2431,181,1,1,0.8462955355644226,0.7060975432395935,562.8101265822785,595.9671626475115,564.2939453125,594.480224609375
2431,203,1,1,0.8082235455513,0.5500527620315552,430.253164556962,580.1744484350949,429.49359130859375,585.1131591796875
2431,204,1,1,0.8551995754241943,0.5731524229049683,147.31645569620252,600.400205233453,145.36012268066406,597.895263671875
2431,206,0,0,0.5887975692749023,0.6111184358596802,501.2658227848101,444.4125192406362,499.34759521484375,441.4677429199219
2431,211,1,1,0.8369311690330505,0.8813223242759705,350.6075949367089,365.7260133401744,350.15997314453125,364.775390625
2431,213,1,1,0.851230263710022,0.6990019679069519,587.0379746835442,498.1631605951769,585.9310913085938,502.88018798828125
2431,255,0,0,0.6267887353897095,0.6372292041778564,567.8227848101266,417.5371985633658,571.1395263671875,415.4591064453125
2431,259,1,1,0.8179654479026794,0.6015242338180542,360.63291139240505,291.7496151872755,354.5667724609375,287.43756103515625
2432,179,0,0,0.8534720540046692,0.5808445811271667,176.8354430379747,1019.0456644433041,181.60214233398438,1010.6241455078125
2432,181,1,1,0.8361080884933472,0.7199466228485107,567.2658227848101,595.9671626475115,568.5924682617188,594.3077392578125
2432,203,1,1,0.8123680949211121,0.5465242862701416,431.36708860759495,577.9579271421242,429.03106689453125,583.1981201171875
2432,204,1,1,0.8450732827186584,0.5468140840530396,150.65822784810126,600.400205233453,148.710693359375,597.4365844726562
2432,206,0,0,0.6033346652984619,0.6390671730041504,501.2658227848101,444.4125192406362,500.05035400390625,441.623291015625
2432,211,1,1,0.8431989550590515,0.8557071685791016,350.6075949367089,367.94253463314516,350.1460876464844,366.5260009765625
2432,213,1,1,0.8549779653549194,0.7053793668746948,589.2658227848101,498.1631605951769,589.2947998046875,503.44451904296875
2432,259,1,1,0.8225694298744202,0.6457311511039734,360.63291139240505,293.96613648024623,356.0748596191406,290.4200439453125
2433,179,0,0,0.8614590167999268,0.5613988041877747,176.8354430379747,1019.0456644433041,182.0900115966797,1010.674560546875
2433,181,1,1,0.8443250060081482,0.696367621421814,570.6075949367088,595.9671626475115,571.8676147460938,594.055908203125
2433,203,1,1,0.8251578211784363,0.528491735458374,431.36708860759495,573.2478193945612,428.8570861816406,580.539794921875
2433,204,1,1,0.8459331393241882,0.5072839260101318,153.72151898734177,600.400205233453,150.92759704589844,598.7943115234375
2433,206,0,0,0.702800452709198,0.6355555057525635,501.2658227848101,444.4125192406362,500.12176513671875,442.1142272949219
2433,211,1,1,0.837548017501831,0.8749876022338867,350.6075949367089,370.1590559261159,350.1077880859375,368.828369140625
2433,213,1,1,0.8399862051010132,0.700814425945282,591.493670886076,500.37968188814773,591.6937255859375,503.7840270996094
2433,259,1,1,0.8081200122833252,0.6375548243522644,360.63291139240505,296.182657773217,356.07281494140625,292.087890625
2434,179,0,0,0.8587416410446167,0.5576874613761902,176.8354430379747,1021.2621857362749,182.31240844726562,1011.9893188476562
2434,181,1,1,0.8360109925270081,0.7231981754302979,575.0632911392405,595.9671626475115,575.8546142578125,593.7799072265625
2434,203,1,1,0.8248630166053772,0.504431962966919,432.4810126582278,571.0312981015904,429.298583984375,578.7158203125
2434,204,1,1,0.850830078125,0.5228604674339294,156.78481012658227,600.400205233453,153.9757537841797,597.8626708984375
2434,206,0,0,0.7517039179801941,0.6438534259796143,501.2658227848101,444.4125192406362,500.06231689453125,442.6973876953125
2434,211,1,1,0.8287393450737,0.888349175453186,349.49367088607596,370.1590559261159,350.061767578125,370.54083251953125
2434,213,1,1,0.8244516849517822,0.6833895444869995,594.8354430379746,500.37968188814773,595.1654052734375,504.2154235839844
2434,259,1,1,0.8027827739715576,0.5646327137947083,361.746835443038,298.39917906618774,355.6993408203125,294.9583740234375
2435,179,0,0,0.844632089138031,0.5674814581871033,176.8354430379747,1021.2621857362749,181.6747283935547,1013.2849731445312
2435,181,1,1,0.841925859451294,0.7132219076156616,579.5189873417721,595.9671626475115,579.868408203125,593.51806640625
2435,203,1,1,0.839036226272583,0.5091086030006409,432.4810126582278,568.8147768086197,429.3408203125,575.7847900390625
2435,204,1,1,0.831623911857605,0.5644547343254089,160.126582278481,600.400205233453,158.82833862304688,597.195068359375
2435,206,0,0,0.8151097297668457,0.6206230521202087,501.2658227848101,444.4125192406362,500.23443603515625,442.6005859375
2435,211,1,1,0.828342080116272,0.8669306635856628,349.49367088607596,372.37557721908667,348.1460876464844,371.885498046875
2435,213,1,1,0.8558938503265381,0.6579667925834656,597.0632911392404,500.37968188814773,597.9752807617188,505.1836853027344
2435,259,1,1,0.806276261806488,0.5556750297546387,361.746835443038,298.39917906618774,355.476318359375,297.94403076171875
